element,id,geometry,amenity,tourism,leisure,name,name:en,int_name,name:ja,ele,natural,addr:city,addr:postcode,addr:quarter,operator,operator:type,addr:province,opening_hours,source,description,website,name:ja-Latn,wikidata,addr:neighbourhood,direction,man_made,tower:construction,tower:type,layer,note,note:ja,source_ref,alt_name:fr,fee,name:fr,name:ja-Hira,wikimedia_commons,wikipedia,name:de,survey:date,addr:block_number,social_facility,KSJ2:BDC,KSJ2:DFC,KSJ2:DFC_label,KSJ2:PRC,KSJ2:PRC_label,KSJ2:forest_id,source:en,source:ja,landuse,surface,access,building,addr:full,addr:housenumber,shelter_type,source:name,height,crop,fixme,addr:county,phone,area,highway,operator:wikidata,place,contact:tripadvisor,contact:website,name:es,start_date,short_name,building:levels,roof:colour,roof:levels,roof:shape,level,addr:country,sport,bench,emergency,name:ja_kana,type,operator:ja,source:outline,addr:suburb,name:ja_rm,assembly_point:earthquake,assembly_point:fire,assembly_point:tsunami,shelter_type:ja,official_name,garden:type,barrier,fence_type,source:date,leaf_type,alt_name,private,check_date,opening_date,source:geometry,alt_name:en,alt_name:ja-Hira,alt_name:ja-Latn,architect,architect:wikidata,internet_access,name:it,name:vi,name:zh,short_name:en,short_name:fr,short_name:ja-Hira,short_name:ja-Latn,subject,subject:wikidata,mapillary,latitude,longitude
way,123660494,"POLYGON ((132.3017545 34.3521953, 132.3015326 34.3519037, 132.3017794 34.3517762, 132.3018954 34.3519279, 132.3020013 34.3520664, 132.3017545 34.3521953))",,,park,宮園第6公園,,,宮園第6公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3519855116516,132.30176693702236
way,123660498,"POLYGON ((132.3012542 34.3502503, 132.30109 34.3500429, 132.301245 34.349958, 132.3013693 34.34989, 132.3014645 34.3500189, 132.3015321 34.3501102, 132.3012542 34.3502503))",,,park,宮園第7公園,,,宮園第7公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35007234853024,132.30131191923704
way,123660505,"POLYGON ((132.3056153 34.3547616, 132.3054587 34.3545411, 132.305712 34.3544157, 132.3058685 34.3546362, 132.3056153 34.3547616))",,,park,宮園第5公園,,,宮園第5公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.354588646367894,132.30566361768206
way,123660506,"POLYGON ((132.305735 34.3555219, 132.3059514 34.3558299, 132.3060021 34.3558413, 132.3065363 34.3555714, 132.3062001 34.3551076, 132.3059745 34.3553965, 132.305735 34.3555219))",,,park,陽光台第6公園,,,陽光台第6公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.3555162602243,132.3061364459705
way,123660507,"POLYGON ((132.3092439 34.356784, 132.3091806 34.3567723, 132.3089354 34.356727, 132.3090643 34.3563089, 132.3093821 34.3563735, 132.3092439 34.356784))",,,park,陽光台第2公園,,,陽光台第2公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35654706313414,132.30915647469033
way,123660509,"POLYGON ((132.309793 34.3551931, 132.3094581 34.3551175, 132.3091127 34.3561673, 132.3094476 34.3562428, 132.309793 34.3551931))",,,park,陽光台第3公園,,,陽光台第3公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.355680166440955,132.30945285015764
way,123660510,"POLYGON ((132.3098112 34.3551171, 132.309486 34.3550457, 132.3096245 34.3546176, 132.3099481 34.3546942, 132.3098112 34.3551171))",,,park,陽光台第4公園,,,陽光台第4公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35486856646239,132.30971712347386
way,123660513,"POLYGON ((132.295614 34.3522684, 132.2954162 34.3518913, 132.2953986 34.3518864, 132.2953738 34.3518796, 132.2951679 34.3519757, 132.2951071 34.3520278, 132.2951336 34.352109, 132.2952513 34.3523773, 132.2952843 34.3524162, 132.2953549 34.3524318, 132.2954444 34.3523929, 132.295614 34.3522684))",,,park,宮園上第2公園,,,宮園上第2公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35215935098942,132.2953532243193
way,124072500,"POLYGON ((132.3038812 34.3538441, 132.3042035 34.3536794, 132.3045491 34.3541376, 132.3042268 34.3543022, 132.3038812 34.3538441))",,,park,宮園中央公園,,,宮園中央公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.353990816388084,132.30421514936606
way,125451131,"POLYGON ((132.4688784 34.393923, 132.4688165 34.3937519, 132.4688408 34.3937172, 132.469151 34.3936485, 132.4691929 34.3936608, 132.4692667 34.3938327, 132.4690964 34.3938766, 132.4688784 34.393923))",,,park,橋本町公園,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.39378292004352,132.4690347737684
way,126618377,"POLYGON ((132.4383377 34.3855686, 132.4384081 34.3855366, 132.4393106 34.385126, 132.4394934 34.3850429, 132.4394295 34.3849543, 132.439307 34.3848204, 132.439121 34.3846331, 132.4389693 34.3844728, 132.4381788 34.3848613, 132.438179 34.3849356, 132.4381399 34.3849424, 132.4381382 34.385066, 132.4381485 34.3851974, 132.438206 34.3853476, 132.4382782 34.3854912, 132.4383377 34.3855686))",,,park,舟入公園,Funairi Park,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.38501457915854,132.43873153401367
way,128638965,"POLYGON ((132.2874264 34.3479653, 132.28735 34.3478358, 132.2880622 34.3476605, 132.2880257 34.3477694, 132.2879734 34.3478524, 132.2878527 34.3479321, 132.2878045 34.3479786, 132.2877924 34.3481213, 132.2874666 34.3480848, 132.2874264 34.3479653))",,,park,四季が丘もみじ公園,,,四季が丘もみじ公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34789491896624,132.28769408176865
way,128686748,"POLYGON ((132.2896759 34.3462502, 132.2893024 34.346334, 132.2892278 34.3461059, 132.2896012 34.346022, 132.2896759 34.3462502))",,,park,四季が丘くちなし公園,,,四季が丘くちなし公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.346178024697174,132.2894518416041
way,128919228,"POLYGON ((132.2933966 34.3456737, 132.292782 34.3457983, 132.2926392 34.3453423, 132.2932614 34.3452133, 132.2933966 34.3456737))",,,park,四季が丘くすのき公園,,,四季が丘くすのき公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34550631893021,132.2930199433245
way,129185741,"POLYGON ((133.7282787 34.5337259, 133.7282572 34.5335624, 133.7282894 34.5331647, 133.7283538 34.5328907, 133.7284255 34.5325273, 133.7284467 34.532321, 133.7284476 34.5321147, 133.728425 34.5318365, 133.7284373 34.5316891, 133.7283683 34.5315351, 133.7283562 34.5314614, 133.7283847 34.5312637, 133.7285529 34.5311217, 133.7287636 34.5310704, 133.7291495 34.5310917, 133.7294459 34.5310727, 133.729676 34.5311301, 133.7299375 34.5312928, 133.7301664 34.5314823, 133.7305372 34.5320254, 133.7306417 34.532207, 133.7307219 34.5324556, 133.7308171 34.5327619, 133.730825 34.533081, 133.7308696 34.5331368, 133.730864 34.5333409, 133.7308688 34.5334671, 133.7308518 34.5335196, 133.7308072 34.5336578, 133.7306995 34.5336428, 133.7305913 34.5338594, 133.7304885 34.5340581, 133.7304309 34.5341843, 133.7305384 34.5342072, 133.7305157 34.5344042, 133.7303294 34.534488, 133.7302474 34.5345744, 133.7302354 34.5346185, 133.7302369 34.5346693, 133.7303709 34.5351951, 133.7303544 34.5352252, 133.7302241 34.5352457, 133.7300805 34.5352529, 133.7298415 34.5352342, 133.7298255 34.5353958, 133.7295829 34.5354922, 133.7295758 34.5355116, 133.729442 34.5358755, 133.7293663 34.536108, 133.7293731 34.5362043, 133.7293928 34.5362497, 133.7293882 34.5363134, 133.7293548 34.5363669, 133.7292089 34.5364718, 133.7290808 34.536408, 133.7287889 34.5358549, 133.7287632 34.5357899, 133.7287521 34.5357103, 133.7287619 34.5355622, 133.7287611 34.5354473, 133.7286875 34.5350366, 133.7286565 34.5349067, 133.7286504 34.534875, 133.7286039 34.5347139, 133.7285776 34.5345823, 133.7285502 34.5345487, 133.7284906 34.5343777, 133.7284443 34.5342352, 133.7282948 34.5337753, 133.7282787 34.5337259))",,,park,亀島山 花と緑の丘公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53337669796219,133.72945814308721
way,129194307,"POLYGON ((133.7084119 34.5339104, 133.7077438 34.5330199, 133.7080303 34.5328741, 133.7081805 34.5330742, 133.7084591 34.5329324, 133.7089769 34.5336227, 133.7084119 34.5339104))",,,park,鶴新田公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.53337341097605,133.7083747950615
way,129601425,"POLYGON ((132.4347398 34.5077913, 132.4348821 34.5078304, 132.4358395 34.5078309, 132.4359426 34.5077998, 132.4360628 34.5077124, 132.4361301 34.507448, 132.4358366 34.5071546, 132.4357288 34.5069478, 132.4358118 34.5068808, 132.4356598 34.5067701, 132.4351897 34.5064964, 132.4351402 34.5064934, 132.4348665 34.5067547, 132.4347054 34.5073512, 132.434693 34.5077401, 132.4347398 34.5077913))",,,park,あさひが丘公園,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5072845920568,132.4353379638842
way,129742915,"POLYGON ((132.3082293 34.4036647, 132.3083442 34.4036963, 132.3085765 34.4037098, 132.3091314 34.4036264, 132.3092517 34.4035068, 132.3093938 34.4034775, 132.3094157 34.4034685, 132.3095086 34.4033309, 132.3095496 34.4032926, 132.3096234 34.403358, 132.3097601 34.4034324, 132.3098722 34.4034527, 132.3100171 34.4034256, 132.3101346 34.4033647, 132.3101893 34.4033332, 132.310367 34.4030603, 132.3101866 34.402749, 132.3103534 34.402439, 132.3104385 34.4022338, 132.3103534 34.4019368, 132.3103403 34.4017478, 132.3103141 34.4016992, 132.3102552 34.4016776, 132.3101571 34.4017316, 132.3099877 34.4018341, 132.3099018 34.4018936, 132.3098183 34.4017929, 132.3097578 34.4016938, 132.3095877 34.401521, 132.3095157 34.4013644, 132.3094699 34.4013536, 132.3094044 34.4013752, 132.3093306 34.4014764, 132.3092478 34.4015539, 132.3091428 34.4015903, 132.3090936 34.401602, 132.3089993 34.4016245, 132.3088281 34.4016905, 132.3086928 34.4017862, 132.3085796 34.4019115, 132.3085851 34.4020231, 132.3084968 34.402071, 132.3083532 34.4020664, 132.3081806 34.4020664, 132.3080824 34.4019476, 132.3080992 34.4018136, 132.3079942 34.4016655, 132.3079031 34.4015561, 132.3078728 34.4015584, 132.3078396 34.4016518, 132.3078755 34.4017657, 132.3079114 34.4018409, 132.3079363 34.4019138, 132.3079031 34.4019047, 132.3078921 34.4020505, 132.3079335 34.4020664, 132.3078921 34.4021894, 132.307881 34.4022054, 132.3079501 34.4022418, 132.3080053 34.4022851, 132.3079446 34.4024127, 132.3079114 34.4025015, 132.3079501 34.4025471, 132.3082731 34.4026747, 132.3084084 34.4027726, 132.3085133 34.4029298, 132.3085299 34.4030369, 132.3084636 34.4032305, 132.3084167 34.4033649, 132.3083311 34.4035176, 132.3082293 34.4036647))",,,park,アルカディア・ビレッジ,,,アルカディア・ビレッジ,,,,,,廿日市市,,,,Bing,,https://www.arcadia-village.jp/,,,,,,,,,,leisure=park 不適当か?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,廿日市市,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.40256050618161,132.30923097737818
way,129751811,"POLYGON ((132.4599345 34.4175467, 132.4608481 34.4173549, 132.46027 34.415149, 132.4602163 34.4151418, 132.4598706 34.4164395, 132.4598416 34.4166037, 132.4598212 34.4168098, 132.4598256 34.4169835, 132.4599345 34.4175467))",,,park,大芝公園,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.416607795109094,132.46026778066417
way,129765847,"POLYGON ((132.4610269 34.3784024, 132.4615046 34.3782837, 132.4615238 34.3782561, 132.461471 34.3781255, 132.461233 34.3777919, 132.4610684 34.3776007, 132.4608639 34.3777167, 132.4608463 34.377693, 132.4608064 34.3777114, 132.4610269 34.3784024))",,,park,平野公園,,,平野公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.37802867171659,132.46114104489249
way,130279739,"POLYGON ((132.2932189 34.3480847, 132.2931721 34.3479462, 132.2937794 34.3478169, 132.293821 34.3479543, 132.2932189 34.3480847))",,,park,四季が丘やまざくら公園,,,四季が丘やまざくら公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34795060145599,132.29349706478934
way,130279740,"POLYGON ((132.2931227 34.3478138, 132.2930758 34.347659, 132.2936927 34.3475306, 132.293739 34.3476835, 132.2931227 34.3478138))",,,park,四季が丘やえざくら公園,,,四季が丘やえざくら公園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34767185797895,132.2934069136723
way,130546949,"POLYGON ((132.2963931 34.3447406, 132.2963073 34.3444126, 132.2966089 34.3443377, 132.2966555 34.3443681, 132.2967512 34.3443964, 132.2969866 34.3444592, 132.29694 34.3445908, 132.2967904 34.3445544, 132.2967193 34.3446596, 132.2967217 34.3447042, 132.2963931 34.3447406))",,,park,みずき公園,,,みずき公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34453138075555,132.29660239146497
way,130546955,"POLYGON ((132.2958593 34.3475093, 132.2957144 34.3470705, 132.2957521 34.347062, 132.2961249 34.3469781, 132.2962698 34.3474169, 132.2958593 34.3475093))",,,park,四季が丘もくれん公園,,,四季が丘もくれん公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.34724369691651,132.29599209808728
way,130646876,"POLYGON ((132.2970773 34.3510608, 132.2968916 34.3507346, 132.2972608 34.3506401, 132.2974379 34.3508808, 132.2974357 34.3509111, 132.2970773 34.3510608))",,,park,にれのき公園,,,にれのき公園,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35083895971432,132.2971669233506
way,131074067,"POLYGON ((133.0807733 34.1809633, 133.0807638 34.1811067, 133.0807641 34.1811209, 133.080771 34.1811613, 133.0807718 34.1811756, 133.0807549 34.181317, 133.080749 34.1813306, 133.0807381 34.1813391, 133.0807003 34.181339, 133.0806877 34.1813339, 133.0806702 34.1813145, 133.0806575 34.1813067, 133.0806429 34.1813059, 133.0806384 34.1813611, 133.0805857 34.1813602, 133.0805867 34.1813079, 133.0805187 34.1813039, 133.0805106 34.1812962, 133.0804993 34.1812661, 133.080464 34.1812552, 133.0804377 34.1812344, 133.0804221 34.1812053, 133.0803963 34.1811874, 133.0803891 34.1811611, 133.0803731 34.1810178, 133.0803658 34.1809088, 133.0803661 34.1808393, 133.0803565 34.1808087, 133.0803558 34.1807616, 133.0803618 34.1807248, 133.080357 34.180686, 133.080345 34.1806422, 133.0803451 34.1806268, 133.0803655 34.1806157, 133.0803915 34.1806148, 133.0804114 34.1806217, 133.0804286 34.1806244, 133.0805087 34.1806228, 133.0805194 34.1806156, 133.080523 34.1806052, 133.0805306 34.1805715, 133.0805382 34.1805653, 133.0805489 34.1805648, 133.0805566 34.1805684, 133.0805938 34.1806042, 133.0806025 34.1806071, 133.0806126 34.1806067, 133.0806263 34.1805975, 133.0806344 34.1805953, 133.0806451 34.1805973, 133.080648 34.1806031, 133.0806468 34.1806086, 133.0806273 34.180623, 133.0806251 34.1806298, 133.080626 34.1806463, 133.0806377 34.1806688, 133.0806494 34.1806824, 133.0806749 34.1807082, 133.0807113 34.1807274, 133.0807393 34.1807404, 133.0807556 34.1807546, 133.0807675 34.1807903, 133.0807841 34.18082, 133.0808334 34.1808551, 133.0808375 34.1808749, 133.0808359 34.1809055, 133.0808248 34.1809184, 133.0808049 34.1809312, 133.0807769 34.1809506, 133.0807733 34.1809633))",,,park,鯛崎島,,,鯛崎島,,coastline,,,,,,,,YahooJapan/ALPSMAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,islet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.180961056413054,133.08057408479277
way,131078652,"POLYGON ((133.0806838 34.1822172, 133.0806753 34.1822104, 133.0806568 34.1822071, 133.0806411 34.1821921, 133.0806374 34.1821793, 133.0806461 34.1821227, 133.0806522 34.182111, 133.0807134 34.1820416, 133.0807882 34.1819458, 133.0807983 34.1819405, 133.0808285 34.1819316, 133.0808571 34.1819159, 133.0808647 34.1819081, 133.0808962 34.1818543, 133.0809016 34.1818443, 133.0809019 34.1818357, 133.0808987 34.1818265, 133.0808804 34.1818003, 133.0808781 34.1817885, 133.0808825 34.1817766, 133.0808909 34.1817723, 133.0809049 34.1817655, 133.080913 34.1817597, 133.0809421 34.1817261, 133.0809543 34.1817247, 133.08097 34.1817294, 133.0809776 34.1817366, 133.080982 34.1818127, 133.0809884 34.1818287, 133.0810082 34.1818681, 133.0810283 34.181902, 133.081042 34.181942, 133.0810484 34.1819857, 133.0810659 34.1820323, 133.0810721 34.1820619, 133.0810712 34.1820822, 133.0810645 34.1821089, 133.0810645 34.1821216, 133.0810752 34.1821547, 133.081096 34.1821821, 133.0811061 34.1821982, 133.0811069 34.1822096, 133.0810873 34.1822281, 133.0810699 34.1822603, 133.0810558 34.1823263, 133.0810608 34.1823466, 133.0811316 34.1824007, 133.0811463 34.1824195, 133.0811624 34.1824439, 133.0811794 34.1824583, 133.0811859 34.1824711, 133.081198 34.1825238, 133.081215 34.1825539, 133.0812591 34.1826153, 133.0812842 34.1826788, 133.0813038 34.1827387, 133.0813794 34.1828375, 133.0814172 34.1828711, 133.0814253 34.182886, 133.0814481 34.1829304, 133.0814742 34.1829476, 133.0814903 34.1829595, 133.0815825 34.1830547, 133.0815869 34.1830622, 133.0815939 34.1830893, 133.0816021 34.1831011, 133.0816829 34.1831458, 133.0817341 34.1831623, 133.0817844 34.1831797, 133.0818045 34.1831834, 133.0818675 34.1831853, 133.0818855 34.183188, 133.081949 34.1832072, 133.0819741 34.1832105, 133.0819979 34.1832097, 133.0820147 34.1832053, 133.0820385 34.1831936, 133.0820496 34.1831908, 133.0820644 34.1831939, 133.0820767 34.1832139, 133.0820871 34.1832419, 133.0820953 34.183283, 133.0820963 34.1833775, 133.0820925 34.1833933, 133.0820832 34.1834073, 133.0820609 34.1834385, 133.0820445 34.1834627, 133.0820254 34.1834865, 133.0819915 34.183505, 133.08195 34.183514, 133.0819165 34.1835145, 133.081891 34.1835105, 133.0818715 34.183504, 133.0818642 34.183497, 133.0818558 34.1834457, 133.0818484 34.1834354, 133.0818316 34.1834263, 133.081774 34.1834091, 133.0817049 34.1833886, 133.0816861 34.1833803, 133.081672 34.1833553, 133.0816586 34.1833481, 133.0816378 34.1833454, 133.0816211 34.1833414, 133.0815639 34.183303, 133.0815406 34.1832971, 133.081504 34.1833024, 133.0814655 34.1833148, 133.0814286 34.183327, 133.0813986 34.1833475, 133.0813663 34.1833665, 133.0813421 34.1833725, 133.0812758 34.1833763, 133.0812464 34.1833804, 133.081202 34.1833975, 133.0811638 34.1834058, 133.0811343 34.1834063, 133.081086 34.1834002, 133.0810464 34.1833864, 133.0810176 34.1833659, 133.0809651 34.1833418, 133.0809002 34.1833342, 133.0808172 34.1833239, 133.0807339 34.1833154, 133.08066 34.1833136, 133.0805737 34.1833165, 133.0804989 34.1833222, 133.0804154 34.1833403, 133.0803692 34.1833659, 133.0803554 34.1833999, 133.0803497 34.1834413, 133.0803492 34.1834617, 133.080351 34.1834792, 133.0803604 34.1835151, 133.0803575 34.1835409, 133.0803316 34.1835578, 133.0802659 34.1835822, 133.0802565 34.1835927, 133.0802558 34.183616, 133.0802433 34.183627, 133.0802227 34.1836273, 133.0802109 34.1836227, 133.0801955 34.1836044, 133.0801865 34.1835982, 133.0800885 34.1835097, 133.0800667 34.1834774, 133.0800612 34.1834587, 133.0800527 34.1833537, 133.0800453 34.183332, 133.0800104 34.1832421, 133.0799922 34.1831916, 133.0799688 34.1830702, 133.0799629 34.183056, 133.0799197 34.1829611, 133.0799152 34.1829348, 133.0799165 34.1828955, 133.0799219 34.1828405, 133.0799206 34.1828216, 133.0799145 34.1827912, 133.0799169 34.1827664, 133.0799219 34.1827474, 133.0799371 34.1827298, 133.0800182 34.1826948, 133.0800265 34.182693, 133.0800557 34.1826944, 133.0800656 34.1826759, 133.0802947 34.1826209, 133.0803168 34.182613, 133.0804101 34.1825648, 133.0805247 34.1824983, 133.0805507 34.1824819, 133.080579 34.182455, 133.0805982 34.182432, 133.0806215 34.1823972, 133.0806816 34.1822675, 133.080685 34.1822545, 133.0806838 34.1822172))",,,park,能島,Noshima,,能島,,coastline,,,,,,,,YahooJapan/ALPSMAP;aerial imagery,,,,Q98546053,,,,,,,,,,,,,のしま,,ja:能島,,,,,,,,,,,,,,,,,,,,,,,,,,,,,islet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.18289077146696,133.0808290920119
way,131282035,"POLYGON ((132.3918888 34.4546725, 132.3919115 34.454648, 132.3919413 34.4546161, 132.3924889 34.4540279, 132.3924525 34.4540075, 132.392443 34.4539633, 132.392464 34.4539255, 132.3921747 34.4537405, 132.3921348 34.453715, 132.391714 34.453446, 132.3916159 34.4533832, 132.3913919 34.45324, 132.3913307 34.4532731, 132.391237 34.4532888, 132.3911606 34.4532731, 132.3909839 34.4534617, 132.3909028 34.4535482, 132.3906846 34.4537811, 132.3906551 34.4538126, 132.3906217 34.4538483, 132.3918888 34.4546725))",,,park,Aシティ中央公園,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.453921884440064,132.39158017136177
way,132310213,"POLYGON ((132.440993 34.3769208, 132.4407789 34.3770001, 132.4407046 34.3768155, 132.4412228 34.3766063, 132.4413863 34.3769035, 132.441055 34.3770333, 132.440993 34.3769208))",,,park,舟入東公園,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.37683389528164,132.4410602868091
way,132314625,"POLYGON ((132.4354164 34.3754966, 132.4353944 34.3754923, 132.4352984 34.3752765, 132.4353108 34.3752491, 132.4356116 34.3750888, 132.4359051 34.374918, 132.4361425 34.3751944, 132.435983 34.375294, 132.4354164 34.3754966))",,,park,舟入第五公園,,,,,,,,,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.37522079173974,132.43571042631038
way,134436723,"POLYGON ((132.3424822 34.3587392, 132.3424995 34.3585885, 132.3426149 34.3585975, 132.3425999 34.3587288, 132.34255 34.3587249, 132.3425478 34.3587444, 132.3425111 34.3587415, 132.3424822 34.3587392))",,,park,桜尾公園,,,桜尾公園,,,,,,,,,,survey; Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35866435571482,132.34254707579905
way,134651255,"POLYGON ((132.328547 34.3548764, 132.3295689 34.3545122, 132.3295668 34.3546018, 132.3292398 34.3547632, 132.3289625 34.3548691, 132.3287557 34.3549061, 132.3287365 34.354873, 132.3285771 34.3549045, 132.328547 34.3548764))",,,park,可愛川公園,,,可愛川公園,,,,,,,,,,survey; Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.35473765856393,132.32910222639654
