OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,RMS,DATA_SOURCE
STARLINK-1363,2020-025AP,2025-10-07T17:41:42.000029,15.06385449,0.0001416,53.0539,53.4879,90.1268,53.4009,0,C,45568,280,1,0.00035609,5.3135e-05,0,0.297,SpaceX-E
STARLINK-1366,2020-025AQ,2025-10-07T17:17:42.000000,15.06380516,0.0001092,53.054,53.321,68.2172,45.1264,0,C,45569,280,1,-4.6912e-05,-6.9981e-06,0,0.352,SpaceX-E
STARLINK-1376,2020-025AR,2025-10-07T17:11:41.999971,15.06386538,0.0001254,53.0541,53.3415,80.334,50.3489,0,C,45570,280,1,0.00028236,4.2133e-05,0,0.326,SpaceX-E
STARLINK-1320,2020-025AT,2025-10-07T17:28:42.000010,15.38779999,0.000835,53.0603,2.3537,272.8536,154.1351,0,C,45572,280,1,0.002508,0.00098232,0,0.249,SpaceX-E
STARLINK-1321,2020-025AU,2025-10-07T17:30:42.000019,15.06386513,0.0001385,53.0548,43.2815,88.6542,188.6149,0,C,45573,280,1,0.00067162,0.00010023,0,0.294,SpaceX-E
STARLINK-1328,2020-025AX,2025-10-07T17:16:42.000038,15.60246809,0.0006788,53.0543,29.3835,304.8003,258.0799,0,C,45576,280,1,0.0021848,0.0018342,0,0.25,SpaceX-E
STARLINK-1331,2020-025AZ,2025-10-07T17:42:41.999990,15.06372407,0.0001204,53.0545,43.2441,80.6781,1.8772,0,C,45578,280,1,0.0010713,0.00015984,0,0.238,SpaceX-E
STARLINK-1333,2020-025BB,2025-10-07T17:49:41.999981,15.06389031,0.0001232,53.0541,53.222,94.8545,339.0187,0,C,45580,280,1,0.00054495,8.1331e-05,0,0.289,SpaceX-E
STARLINK-1335,2020-025BC,2025-10-07T17:51:41.999990,15.06386673,0.0001302,53.0545,43.2167,85.3892,331.0543,0,C,45581,280,1,0.00081842,0.00012215,0,0.27,SpaceX-E
STARLINK-1337,2020-025BD,2025-10-07T17:53:42.000000,15.06395618,0.0001329,53.0552,43.2113,92.9057,211.0393,0,C,45582,280,1,0.00064335,9.6036e-05,0,0.299,SpaceX-E
STARLINK-1347,2020-025BH,2025-10-07T17:42:41.999990,15.27755949,0.0005218,53.0555,32.607,227.9554,156.6195,0,C,45586,280,1,0.00372,0.0010279,0,0.246,SpaceX-E
STARLINK-1360,2020-025BK,2025-10-07T17:58:41.999981,15.70039715,0.000586,53.0464,318.6034,32.0766,334.2542,0,C,45588,280,1,0.00080186,0.00099208,0,0.281,SpaceX-E
STARLINK-1364,2020-025BL,2025-10-07T17:16:42.000038,15.06392743,0.0001301,53.0558,43.3294,89.5323,54.9924,0,C,45589,280,1,0.00097554,0.00014563,0,0.277,SpaceX-E
STARLINK-1365,2020-025BM,2025-10-07T17:31:41.999981,15.06394094,0.000135,53.0534,73.2773,81.9534,34.1167,0,C,45590,280,1,0.00014844,2.2154e-05,0,0.28,SpaceX-E
STARLINK-1443,2020-035D,2025-10-07T17:19:42.000010,15.06368427,0.0001139,53.0549,33.3186,74.6583,76.2248,0,C,45660,280,1,1.9488e-06,2.9062e-07,0,0.494,SpaceX-E
STARLINK-1446,2020-035G,2025-10-07T18:03:41.999962,15.30817752,0.0003184,53.0279,0.4608,190.5091,37.7228,0,C,45663,280,1,0.001515,0.00045909,0,0.248,SpaceX-E
STARLINK-1448,2020-035J,2025-10-07T17:22:41.999981,15.06365095,0.0001287,53.0546,33.3052,92.2814,49.8592,0,C,45665,280,1,0.0014515,0.00021657,0,0.238,SpaceX-E
STARLINK-1451,2020-035M,2025-10-07T17:35:42.000000,15.06373924,0.0001222,53.0547,33.5845,88.1423,82.7419,0,C,45668,280,1,0.0012982,0.00019373,0,0.26,SpaceX-E
STARLINK-1452,2020-035N,2025-10-07T17:58:41.999981,15.24226965,0.0008024,53.0399,17.6377,289.7009,301.011,0,C,45669,280,1,0.0032035,0.0007956,0,0.245,SpaceX-E
STARLINK-1453,2020-035P,2025-10-07T17:46:42.000010,15.06371599,0.000156,53.0549,3.2383,97.7138,59.8428,0,C,45670,280,1,0.0015629,0.00023325,0,0.275,SpaceX-E
STARLINK-1454,2020-035Q,2025-10-07T17:42:41.999990,15.06374783,0.0001381,53.0557,33.2466,81.7827,355.7057,0,C,45671,280,1,0.0011297,0.00016858,0,0.283,SpaceX-E
STARLINK-1456,2020-035S,2025-10-07T17:37:42.000010,15.06381166,0.0001282,53.0558,33.263,89.1104,249.568,0,C,45673,280,1,0.0011926,0.000178,0,0.265,SpaceX-E
STARLINK-1457,2020-035T,2025-10-07T17:48:42.000019,15.06363345,0.0001471,53.0552,33.2268,94.8692,245.2797,0,C,45674,280,1,0.00096658,0.00014418,0,0.347,SpaceX-E
STARLINK-1458,2020-035U,2025-10-07T17:47:41.999971,15.06367044,0.0001427,53.0555,33.2288,93.111,303.2601,0,C,45675,280,1,0.0014115,0.00021061,0,0.244,SpaceX-E
STARLINK-1460,2020-035V,2025-10-07T17:36:41.999962,15.06375987,0.0001357,53.0547,33.2631,82.5979,72.2537,0,C,45676,280,1,0.0012408,0.00018517,0,0.266,SpaceX-E
STARLINK-1392,2020-035W,2025-10-07T17:36:41.999962,15.06369126,0.0001359,53.0554,33.2649,82.4128,12.5241,0,C,45677,280,1,0.0011227,0.0001675,0,0.277,SpaceX-E
STARLINK-1394,2020-035Y,2025-10-07T17:44:42.000000,15.06294012,0.0001124,53.0557,23.2391,76.6786,63.4974,0,C,45679,280,1,0.0018639,0.00027761,0,0.88,SpaceX-E
STARLINK-1402,2020-035AE,2025-10-07T17:33:41.999990,15.06384849,0.0001772,53.0557,17.6957,71.83,219.8097,0,C,45685,280,1,0.0016515,0.00024657,0,0.247,SpaceX-E
STARLINK-1404,2020-035AF,2025-10-07T17:37:42.000010,15.06369957,0.000124,53.0549,23.264,90.5961,243.0462,0,C,45686,280,1,0.0015596,0.00023273,0,0.255,SpaceX-E
STARLINK-1413,2020-035AJ,2025-10-07T17:17:42.000000,15.06380332,0.0001445,53.0554,23.3213,78.6584,79.594,0,C,45689,280,1,0.0012362,0.00018451,0,0.267,SpaceX-E
STARLINK-1417,2020-035AN,2025-10-07T17:48:42.000019,15.06350836,0.000158,53.0552,23.2296,99.7023,195.5462,0,C,45693,280,1,0.00094735,0.00014126,0,0.4,SpaceX-E
STARLINK-1420,2020-035AQ,2025-10-07T17:19:42.000010,15.06377361,0.0001456,53.0546,3.3095,81.5961,99.317,0,C,45695,280,1,0.0016739,0.00024986,0,0.24,SpaceX-E
STARLINK-1422,2020-035AR,2025-10-07T17:19:42.000010,15.06358451,0.0001432,53.0555,23.3196,77.118,48.7607,0,C,45696,280,1,0.0010855,0.00016191,0,0.328,SpaceX-E
STARLINK-1351,2020-035AS,2025-10-07T17:38:41.999971,15.06350977,0.0001386,53.0553,3.2597,75.6723,251.7864,0,C,45697,280,1,0.0013772,0.0002054,0,0.301,SpaceX-E
STARLINK-1398,2020-035AU,2025-10-07T17:56:41.999971,15.45018879,0.0001565,53.0519,329.857,244.3749,78.4276,0,C,45699,280,1,0.00084079,0.00040443,0,0.262,SpaceX-E
STARLINK-1400,2020-035AV,2025-10-07T17:33:41.999990,15.06358354,0.0001383,53.055,3.2779,81.3165,7.2487,0,C,45700,280,1,0.0016755,0.00024996,0,0.249,SpaceX-E
STARLINK-1403,2020-035AW,2025-10-07T17:43:42.000038,15.06370239,0.0001278,53.0549,3.2449,92.2582,234.0279,0,C,45701,280,1,0.0017408,0.0002598,0,0.238,SpaceX-E
STARLINK-1407,2020-035AY,2025-10-07T17:54:41.999962,15.36676079,0.0009894,53.0429,327.29,314.7615,204.9848,0,C,45703,280,1,0.0024955,0.00091302,0,0.266,SpaceX-E
STARLINK-1411,2020-035BB,2025-10-07T16:49:42.000038,15.33598265,0.0001359,53.0551,354.3365,48.1765,309.0224,0,C,45706,280,1,0.004829,0.0016021,0,0.356,SpaceX-E
STARLINK-1423,2020-035BF,2025-10-07T17:34:42.000038,15.06363534,0.000136,53.0549,3.2756,88.4259,63.87,0,C,45710,280,1,0.0016283,0.00024295,0,0.256,SpaceX-E
STARLINK-1433,2020-035BG,2025-10-07T17:07:42.000038,15.06368068,0.0001197,53.0546,3.3565,92.0799,58.4825,0,C,45711,280,1,0.0015715,0.0002345,0,0.25,SpaceX-E
STARLINK-1434,2020-035BH,2025-10-07T18:05:41.999971,15.13278543,0.0001353,53.0532,0.6513,337.0012,275.8017,0,C,45712,280,1,0.0018266,0.00032976,0,0.242,SpaceX-E
STARLINK-1465,2020-038B,2025-10-07T17:48:42.000019,15.06464826,0.0001408,53.0535,203.227,83.6779,41.339,0,C,45731,280,1,-0.0036797,-0.00054937,0,0.593,SpaceX-E
STARLINK-1471,2020-038F,2025-10-07T18:03:41.999962,15.39682328,0.0003736,53.0494,149.1435,109.8317,318.9163,0,C,45735,280,1,0.0004409,0.00017724,0,0.261,SpaceX-E
STARLINK-1474,2020-038J,2025-10-07T17:47:41.999971,15.62921408,0.0005029,53.0371,110.7754,181.1133,31.5517,0,C,45738,280,1,0.00076314,0.00070722,0,0.256,SpaceX-E
STARLINK-1475,2020-038K,2025-10-07T18:05:41.999971,15.66070036,0.0003425,53.0521,78.3344,175.3799,264.4201,0,C,45739,280,1,0.0023401,0.0024739,0,0.266,SpaceX-E
STARLINK-1480,2020-038M,2025-10-07T17:39:42.000019,15.06458154,0.000127,53.0528,203.2575,95.611,95.5347,0,C,45741,280,1,-0.0039038,-0.00058267,0,0.63,SpaceX-E
STARLINK-1500,2020-038Q,2025-10-07T17:50:42.000029,15.26368116,0.0005177,53.0413,185.4688,116.274,271.7466,0,C,45744,280,1,0.00097629,0.00025802,0,0.257,SpaceX-E
STARLINK-1504,2020-038S,2025-10-07T18:04:42.000010,15.36548209,0.0006675,53.0278,152.0301,97.5427,21.7728,0,C,45746,280,1,0.0024676,0.00089827,0,0.259,SpaceX-E
STARLINK-1506,2020-038T,2025-10-07T18:04:42.000010,15.205498,0.0004914,53.0497,186.891,139.9161,333.8824,0,C,45747,280,1,0.00032833,7.2951e-05,0,0.256,SpaceX-E
STARLINK-1464,2020-038X,2025-10-07T17:18:41.999962,15.06451856,0.0001336,53.0535,183.3216,100.0607,1.9321,0,C,45751,280,1,-0.0032482,-0.00048486,0,0.482,SpaceX-E
STARLINK-1477,2020-038AA,2025-10-07T17:25:42.000038,15.06455913,0.0001552,53.0528,183.2988,93.0926,315.2991,0,C,45754,280,1,-0.0036285,-0.0005416,0,0.476,SpaceX-E
STARLINK-1478,2020-038AB,2025-10-07T17:45:41.999962,15.06440438,0.0001235,53.0528,183.2387,89.1738,294.5402,0,C,45755,280,1,-0.0026297,-0.00039251,0,0.378,SpaceX-E
STARLINK-1484,2020-038AC,2025-10-07T17:40:41.999981,15.56329147,0.000401,53.0161,97.7511,155.7463,278.1062,0,C,45756,280,1,0.00085814,0.00061811,0,0.254,SpaceX-E
STARLINK-1493,2020-038AF,2025-10-07T17:30:42.000019,15.0643914,0.0001484,53.0522,183.2848,81.0162,306.2497,0,C,45759,280,1,-0.003266,-0.00048735,0,0.498,SpaceX-E
STARLINK-1494,2020-038AG,2025-10-07T17:47:41.999971,15.46732652,0.0001113,53.0538,175.692,93.8753,244.2762,0,C,45760,280,1,0.0077888,0.0040236,0,0.285,SpaceX-E
STARLINK-1502,2020-038AL,2025-10-07T17:34:42.000038,15.06450212,0.0001381,53.0537,183.2708,91.8655,130.4058,0,C,45764,280,1,-0.0032089,-0.00047898,0,0.462,SpaceX-E
STARLINK-1470,2020-038AU,2025-10-07T17:39:42.000019,15.15969073,0.0005058,53.0482,157.4625,124.9174,10.594,0,C,45772,280,1,0.004059,0.00079192,0,0.253,SpaceX-E
STARLINK-1482,2020-038AV,2025-10-07T17:27:41.999962,15.0642245,0.0001513,53.0522,163.2948,92.8485,293.0733,0,C,45773,280,1,-0.0020663,-0.00030834,0,0.371,SpaceX-E
STARLINK-1485,2020-038AW,2025-10-07T18:03:41.999962,15.87023219,0.000156,53.0429,106.3155,153.5787,160.2677,0,C,45774,280,1,0.0015121,0.0040904,0,0.275,SpaceX-E
STARLINK-1496,2020-038BC,2025-10-07T17:29:41.999971,15.06439153,0.0001245,53.0525,163.2878,93.3567,120.1314,0,C,45780,280,1,-0.0029229,-0.00043621,0,0.4,SpaceX-E
STARLINK-1497,2020-038BD,2025-10-07T18:00:41.999990,15.46565414,0.0011541,53.0405,115.9783,134.4513,87.8511,0,C,45781,280,1,0.0035046,0.0017909,0,0.263,SpaceX-E
STARLINK-1510,2020-038BG,2025-10-07T17:53:42.000000,15.60996632,0.0008284,53.0343,94.8163,105.3115,117.8696,0,C,45784,280,1,0.0029348,0.0025444,0,0.273,SpaceX-E
STARLINK-1513,2020-038BJ,2025-10-07T17:23:42.000029,15.06428555,0.000134,53.0527,163.3078,93.5017,297.3992,0,C,45786,280,1,-0.0020442,-0.00030509,0,0.3,SpaceX-E
STARLINK-1522,2020-055A,2025-10-07T17:30:42.000019,15.06409871,0.0001564,53.0526,93.2811,91.6317,70.6704,0,C,46027,280,1,-0.00093767,-0.00013994,0,0.344,SpaceX-E
STARLINK-1523,2020-055B,2025-10-07T17:09:41.999962,15.06401039,0.0001242,53.0528,93.3484,88.6783,274.4742,0,C,46028,280,1,-0.00036031,-5.3773e-05,0,0.264,SpaceX-E
STARLINK-1526,2020-055C,2025-10-07T17:46:42.000010,15.06385421,0.0001346,53.053,93.2286,90.0339,92.5862,0,C,46029,280,1,8.3018e-05,1.2386e-05,0,0.243,SpaceX-E
STARLINK-1555,2020-055F,2025-10-07T17:45:41.999962,15.06406309,0.0001475,53.0524,93.2342,91.5609,167.2511,0,C,46032,280,1,-0.00075623,-0.00011286,0,0.281,SpaceX-E
STARLINK-1556,2020-055G,2025-10-07T17:52:42.000038,15.06443586,0.000163,53.0518,93.2137,78.7871,306.4913,0,C,46033,280,1,-0.0044115,-0.00065805,0,0.952,SpaceX-E
STARLINK-1557,2020-055H,2025-10-07T17:23:42.000029,15.06397127,0.0001361,53.052,93.3027,85.7964,170.1247,0,C,46034,280,1,-0.00013567,-2.0247e-05,0,0.242,SpaceX-E
STARLINK-1558,2020-055J,2025-10-07T17:32:42.000029,15.06403698,0.0001367,53.0526,93.2758,86.8389,162.9098,0,C,46035,280,1,-3.8816e-05,-5.794e-06,0,0.24,SpaceX-E
STARLINK-1560,2020-055K,2025-10-07T17:42:41.999990,15.06389313,0.0001234,53.0523,93.2468,86.677,280.7819,0,C,46036,280,1,-0.00011878,-1.7723e-05,0,0.278,SpaceX-E
STARLINK-1567,2020-055M,2025-10-07T17:27:41.999962,15.06405974,0.000138,53.0523,93.2907,81.9456,169.0145,0,C,46038,280,1,-0.0013574,-0.00020252,0,0.409,SpaceX-E
STARLINK-1569,2020-055N,2025-10-07T17:37:42.000010,15.06398536,0.00014,53.0525,93.2608,86.1375,162.4847,0,C,46039,280,1,-8.2027e-05,-1.2242e-05,0,0.242,SpaceX-E
STARLINK-1582,2020-055S,2025-10-07T17:28:42.000010,15.06402242,0.0001408,53.0525,93.2889,85.8241,88.9183,0,C,46043,280,1,-0.00039625,-5.9137e-05,0,0.242,SpaceX-E
STARLINK-1591,2020-055U,2025-10-07T17:19:42.000010,15.06403052,0.0001117,53.0524,93.3155,83.9068,276.9391,0,C,46045,280,1,-0.00049414,-7.3745e-05,0,0.273,SpaceX-E
STARLINK-1524,2020-055W,2025-10-07T17:19:42.000010,15.0640363,0.0001351,53.0529,83.3173,83.8161,172.0138,0,C,46047,280,1,-0.0013128,-0.00019586,0,0.4,SpaceX-E
STARLINK-1527,2020-055X,2025-10-07T17:50:42.000029,15.06402686,6.92e-05,53.053,83.2197,89.8697,302.6502,0,C,46048,280,1,0.00058968,8.8039e-05,0,0.249,SpaceX-E
STARLINK-1540,2020-055AA,2025-10-07T17:43:42.000038,15.06404057,0.0001133,53.0524,83.2409,89.2773,96.9425,0,C,46051,280,1,-0.000716,-0.00010685,0,0.332,SpaceX-E
STARLINK-1541,2020-055AB,2025-10-07T17:40:41.999981,15.06399885,0.0001268,53.0528,83.2484,86.0607,168.9399,0,C,46052,280,1,-0.0013312,-0.00019858,0,0.393,SpaceX-E
STARLINK-1543,2020-055AC,2025-10-07T17:49:41.999981,15.06399379,0.0001189,53.0526,83.2207,92.7809,176.1189,0,C,46053,280,1,-0.00043318,-6.4642e-05,0,0.311,SpaceX-E
STARLINK-1548,2020-055AD,2025-10-07T17:38:41.999971,15.0637323,0.0001328,53.0523,83.2564,89.6224,97.7979,0,C,46054,280,1,0.00054173,8.0815e-05,0,0.236,SpaceX-E
STARLINK-1554,2020-055AE,2025-10-07T17:35:42.000000,15.06392131,0.0001273,53.0531,83.2645,93.2683,162.8259,0,C,46055,280,1,-0.00040705,-6.0731e-05,0,0.291,SpaceX-E
STARLINK-1564,2020-055AH,2025-10-07T17:31:41.999981,15.06397316,0.0001218,53.0524,83.7396,88.539,92.2033,0,C,46058,280,1,-0.00014429,-2.1534e-05,0,0.263,SpaceX-E
STARLINK-1570,2020-055AJ,2025-10-07T17:28:42.000010,15.06403476,0.000143,53.0532,83.2884,88.6496,281.0932,0,C,46059,280,1,-0.00095801,-0.00014295,0,0.338,SpaceX-E
STARLINK-1572,2020-055AK,2025-10-07T17:28:42.000010,15.06392571,0.000121,53.0528,83.2861,87.9809,301.7008,0,C,46060,280,1,0.00043437,6.483e-05,0,0.248,SpaceX-E
STARLINK-1573,2020-055AL,2025-10-07T17:22:41.999981,15.06412742,0.000126,53.0521,83.3451,92.0826,294.9834,0,C,46061,280,1,-0.00073598,-0.00010986,0,0.307,SpaceX-E
STARLINK-1577,2020-055AN,2025-10-07T17:27:41.999962,15.06398088,0.0001378,53.0532,83.2885,91.3569,174.596,0,C,46063,280,1,-8.8442e-05,-1.3199e-05,0,0.26,SpaceX-E
STARLINK-1583,2020-055AP,2025-10-07T17:09:41.999962,15.06399941,0.0001312,53.0522,83.3486,85.4972,292.6396,0,C,46064,280,1,-0.00038593,-5.7594e-05,0,0.296,SpaceX-E
STARLINK-1525,2020-055AR,2025-10-07T17:38:41.999971,15.06398776,0.0001484,53.0534,63.2551,85.255,52.2192,0,C,46066,280,1,-0.00068806,-0.00010267,0,0.381,SpaceX-E
STARLINK-1536,2020-055AV,2025-10-07T17:41:42.000029,15.06391937,0.0001397,53.054,63.2473,87.1142,181.6096,0,C,46070,280,1,0.00040356,6.0231e-05,0,0.287,SpaceX-E
STARLINK-1542,2020-055AY,2025-10-07T17:32:42.000029,15.06399612,0.0001338,53.0537,63.2761,93.8024,180.9712,0,C,46073,280,1,0.00031528,4.7063e-05,0,0.307,SpaceX-E
STARLINK-1549,2020-055AZ,2025-10-07T17:38:41.999971,15.06397483,0.0001274,53.0529,63.256,87.8206,289.5502,0,C,46074,280,1,0.00024236,3.6175e-05,0,0.281,SpaceX-E
STARLINK-1551,2020-055BA,2025-10-07T17:48:42.000019,15.06390484,0.0001146,53.0535,63.2238,91.3866,183.7129,0,C,46075,280,1,0.00030632,4.5713e-05,0,0.283,SpaceX-E
STARLINK-1552,2020-055BB,2025-10-07T17:46:42.000010,15.06386,8.61e-05,53.0534,63.2294,98.1318,29.4086,0,C,46076,280,1,0.00058933,8.7948e-05,0,0.261,SpaceX-E
STARLINK-1559,2020-055BC,2025-10-07T17:50:42.000029,15.16221743,0.0003419,53.051,58.1274,247.7045,93.5592,0,C,46077,280,1,0.004071,0.00079987,0,0.246,SpaceX-E
STARLINK-1566,2020-055BE,2025-10-07T17:46:42.000010,15.06397313,0.0001419,53.0537,63.2316,86.0897,301.3821,0,C,46079,280,1,0.00064386,9.6118e-05,0,0.25,SpaceX-E
STARLINK-1568,2020-055BF,2025-10-07T18:03:41.999962,15.31299278,0.0001438,53.068,34.9034,302.4005,227.3409,0,C,46080,280,1,0.0011369,0.00034955,0,0.246,SpaceX-E
STARLINK-1578,2020-055BH,2025-10-07T17:33:41.999990,15.06382486,0.0001278,53.0536,63.272,96.7235,161.9247,0,C,46082,280,1,-0.00030969,-4.6195e-05,0,0.434,SpaceX-E
STARLINK-1579,2020-055BJ,2025-10-07T17:51:41.999990,15.06387809,0.000119,53.0535,63.2037,92.5391,39.0242,0,C,46083,280,1,-0.00013434,-2.0043e-05,0,0.348,SpaceX-E
STARLINK-1585,2020-057A,2025-10-07T17:50:42.000029,15.06431063,0.0001479,53.0525,263.2219,86.1833,216.4325,0,C,46117,280,1,-0.0010822,-0.00016159,0,0.532,SpaceX-E
STARLINK-1593,2020-057C,2025-10-07T17:28:42.000010,15.06418717,0.0001432,53.0528,283.6385,91.1438,318.3538,0,C,46119,280,1,-0.00032422,-4.841e-05,0,0.423,SpaceX-E
STARLINK-1601,2020-057D,2025-10-07T17:41:42.000029,15.06414064,0.0001432,53.0526,283.2483,87.12,271.5761,0,C,46120,280,1,-0.00027359,-4.0847e-05,0,0.408,SpaceX-E
STARLINK-1605,2020-057G,2025-10-07T17:52:42.000038,15.4235602,0.0012182,53.0499,232.6916,61.1231,166.3245,0,C,46123,280,1,0.0036756,0.0016267,0,0.275,SpaceX-E
STARLINK-1614,2020-057H,2025-10-07T17:44:42.000000,15.42810739,0.0012582,53.0498,232.5795,60.5674,165.6169,0,C,46124,280,1,0.0039017,0.0017545,0,0.275,SpaceX-E
STARLINK-1621,2020-057L,2025-10-07T17:47:41.999971,15.35355157,0.0002866,53.0532,260.5158,99.2159,323.1389,0,C,46127,280,1,0.0038984,0.0013669,0,0.275,SpaceX-E
STARLINK-1622,2020-057M,2025-10-07T17:37:42.000010,15.28694371,0.0010683,53.0341,232.2338,34.4775,129.8842,0,C,46128,280,1,0.0040784,0.0011618,0,0.268,SpaceX-E
STARLINK-1623,2020-057N,2025-10-07T17:46:42.000010,15.06376328,0.0001452,53.0539,243.2347,86.2398,11.2268,0,C,46129,280,1,0.00077722,0.00011597,0,0.292,SpaceX-E
STARLINK-1624,2020-057P,2025-10-07T17:42:41.999990,15.06437957,0.0001306,53.0527,243.2444,85.4926,176.9482,0,C,46130,280,1,-0.0020404,-0.00030461,0,0.614,SpaceX-E
STARLINK-1625,2020-057Q,2025-10-07T17:13:41.999981,15.06414516,0.0001525,53.0534,263.3338,82.9964,0.1754,0,C,46131,280,1,-0.0005849,-8.7314e-05,0,0.423,SpaceX-E
STARLINK-1643,2020-057V,2025-10-07T18:03:41.999962,15.64403223,0.0010318,53.0465,245.0586,26.6268,279.6344,0,C,46136,280,1,0.0015041,0.0014855,0,0.285,SpaceX-E
STARLINK-1596,2020-057AA,2025-10-07T17:28:42.000010,15.24101727,0.0008885,53.0467,227.7836,75.5855,165.8319,0,C,46141,280,1,0.0039183,0.0009702,0,0.267,SpaceX-E
STARLINK-1597,2020-057AB,2025-10-07T17:28:42.000010,15.06383619,0.0001486,53.0531,283.2897,97.5547,332.0892,0,C,46142,280,1,0.00091965,0.00013725,0,0.336,SpaceX-E
STARLINK-1606,2020-057AD,2025-10-07T17:35:42.000000,15.06372533,0.000135,53.052,263.2697,88.012,198.1904,0,C,46144,280,1,0.00032459,4.8417e-05,0,0.299,SpaceX-E
STARLINK-1608,2020-057AF,2025-10-07T17:44:42.000000,15.06410213,0.000131,53.0527,283.2408,88.5187,341.4803,0,C,46146,280,1,-0.00027635,-4.1253e-05,0,0.372,SpaceX-E
STARLINK-1629,2020-057AK,2025-10-07T17:26:42.000000,15.42687191,0.0011679,53.0335,255.6156,44.4581,17.5523,0,C,46150,280,1,0.0034937,0.0015629,0,0.279,SpaceX-E
STARLINK-1642,2020-057AP,2025-10-07T18:01:42.000038,15.41610768,0.0012588,53.0515,262.7574,28.8043,40.1059,0,C,46154,280,1,0.0010192,0.0004383,0,0.277,SpaceX-E
STARLINK-1667,2020-057AQ,2025-10-07T17:35:42.000000,15.2814549,0.0010268,53.0377,232.4066,36.5658,27.3277,0,C,46155,280,1,0.0039501,0.0011061,0,0.268,SpaceX-E
STARLINK-1545,2020-057AR,2025-10-07T17:52:42.000038,15.06434253,0.0001389,53.0521,263.2173,85.312,284.8222,0,C,46156,280,1,-0.001585,-0.00023664,0,0.572,SpaceX-E
STARLINK-1587,2020-057AS,2025-10-07T18:03:41.999962,15.35544392,0.0003693,53.0538,239.7759,109.092,321.0538,0,C,46157,280,1,0.0041918,0.0014794,0,0.271,SpaceX-E
STARLINK-1595,2020-057AU,2025-10-07T17:53:42.000000,15.0642444,0.000141,53.0535,283.2139,91.2836,152.6385,0,C,46159,280,1,-0.00079377,-0.00011852,0,0.456,SpaceX-E
STARLINK-1598,2020-057AV,2025-10-07T17:37:42.000010,15.06362778,0.0002134,53.0531,263.2597,94.2921,139.3817,0,C,46160,280,1,0.00060843,9.0746e-05,0,0.279,SpaceX-E
STARLINK-1612,2020-057AZ,2025-10-07T17:48:42.000019,15.33263546,0.0012536,53.0481,230.0322,48.2726,287.954,0,C,46164,280,1,0.0042411,0.0013949,0,0.273,SpaceX-E
STARLINK-1626,2020-057BC,2025-10-07T17:34:42.000038,15.06423015,0.0001544,53.0523,283.2693,87.5119,264.8236,0,C,46167,280,1,-0.00050452,-7.5335e-05,0,0.453,SpaceX-E
STARLINK-1627,2020-057BD,2025-10-07T17:50:42.000029,15.0647083,0.0001509,53.0536,233.3059,85.7594,81.7574,0,C,46168,280,1,-0.003033,-0.00045301,0,0.989,SpaceX-E
STARLINK-1628,2020-057BE,2025-10-07T18:04:42.000010,15.86787822,0.0006997,53.0349,178.845,153.7479,315.1439,0,C,46169,280,1,0.0016114,0.0043219,0,0.272,SpaceX-E
STARLINK-1633,2020-057BG,2025-10-07T17:24:41.999990,15.06469777,0.000165,53.0538,263.3009,92.9913,351.6876,0,C,46171,280,1,-0.002879,-0.00043002,0,0.987,SpaceX-E
STARLINK-1635,2020-057BH,2025-10-07T17:39:42.000019,15.06440248,0.0001547,53.0531,263.2522,96.7765,324.3594,0,C,46172,280,1,-0.0013335,-0.00019915,0,0.794,SpaceX-E
STARLINK-1640,2020-057BJ,2025-10-07T17:10:42.000010,15.06404136,0.0001383,53.0533,283.3474,82.9474,338.9615,0,C,46173,280,1,-0.00013004,-1.9411e-05,0,0.364,SpaceX-E
STARLINK-1641,2020-057BK,2025-10-07T17:17:42.000000,15.0641374,0.0001259,53.0531,283.3228,91.1426,317.1449,0,C,46174,280,1,-0.00023361,-3.4877e-05,0,0.411,SpaceX-E
STARLINK-1734,2020-062A,2025-10-07T17:54:41.999962,15.56292615,0.0015155,53.0264,253.9786,19.5133,211.1639,0,C,46325,280,1,0.0031156,0.002266,0,0.288,SpaceX-E
STARLINK-1654,2020-062B,2025-10-07T17:14:42.000029,15.06393971,0.0001502,53.055,343.5759,87.694,259.1201,0,C,46326,280,1,0.0014857,0.00022184,0,0.244,SpaceX-E
STARLINK-1686,2020-062D,2025-10-07T17:50:42.000029,15.0638817,0.0001641,53.0541,323.2246,85.0514,27.5629,0,C,46328,280,1,0.00089994,0.00013433,0,0.25,SpaceX-E
STARLINK-1695,2020-062E,2025-10-07T17:42:41.999990,15.06390805,0.000108,53.0542,323.2477,88.7066,173.6848,0,C,46329,280,1,0.00087256,0.00013025,0,0.256,SpaceX-E
STARLINK-1710,2020-062F,2025-10-07T18:02:42.000000,15.37828177,0.0009254,53.0487,307.2959,331.1712,295.6928,0,C,46330,280,1,0.0032503,0.0012355,0,0.278,SpaceX-E
